[vmvm - main (2012-09-05 11:41:18,184)] INFO edu.columbia.cs.psl.vmvm.chroot.FSDetector.main(56) | Building links
	at org.objectweb.asm.commons.AdviceAdapter.pushValue(Unknown Source)
	at org.objectweb.asm.commons.AdviceAdapter.visitVarInsn(Unknown Source)
	at org.objectweb.asm.commons.InstructionAdapter.load(Unknown Source)
	at org.objectweb.asm.commons.InstructionAdapter.visitVarInsn(Unknown Source)
	at edu.columbia.cs.psl.vmvm.asm.SandboxPropogatingMV.visitVarInsn(SandboxPropogatingMV.java:59)
	at org.objectweb.asm.commons.InstructionAdapter.load(Unknown Source)
	at org.objectweb.asm.commons.InstructionAdapter.visitVarInsn(Unknown Source)
	at org.objectweb.asm.ClassReader.accept(Unknown Source)
	at org.objectweb.asm.ClassReader.accept(Unknown Source)
	at edu.columbia.cs.psl.vmvm.Instrumenter.instrumentClass(Instrumenter.java:60)
	at edu.columbia.cs.psl.vmvm.Instrumenter.processClass(Instrumenter.java:165)
	at edu.columbia.cs.psl.vmvm.Instrumenter.processDirectory(Instrumenter.java:192)
	at edu.columbia.cs.psl.vmvm.Instrumenter.processDirectory(Instrumenter.java:189)
	at edu.columbia.cs.psl.vmvm.Instrumenter.processDirectory(Instrumenter.java:189)
	at edu.columbia.cs.psl.vmvm.Instrumenter.processDirectory(Instrumenter.java:189)
	at edu.columbia.cs.psl.vmvm.Instrumenter.processDirectory(Instrumenter.java:189)
	at edu.columbia.cs.psl.vmvm.Instrumenter.processDirectory(Instrumenter.java:189)
	at edu.columbia.cs.psl.vmvm.Instrumenter.processDirectory(Instrumenter.java:189)
	at edu.columbia.cs.psl.vmvm.Instrumenter.processDirectory(Instrumenter.java:189)
	at edu.columbia.cs.psl.vmvm.Instrumenter._main(Instrumenter.java:118)
	at edu.columbia.cs.psl.vmvm.Instrumenter.main(Instrumenter.java:81)
[vmvm - main (2012-09-05 16:04:44,904)] ERROR edu.columbia.cs.psl.vmvm.Instrumenter.instrumentClass(75) | Exception processing class: /Users/jon/Documents/PSL/Projects/in-vivo/vmvm/instrumented-test/bin/edu/columbia/cs/psl/vmvm/test/SimpleClass.class
java.lang.NullPointerException
	at org.objectweb.asm.commons.AdviceAdapter.pushValue(Unknown Source)
	at org.objectweb.asm.commons.AdviceAdapter.visitVarInsn(Unknown Source)
	at org.objectweb.asm.commons.InstructionAdapter.load(Unknown Source)
	at org.objectweb.asm.commons.InstructionAdapter.visitVarInsn(Unknown Source)
	at edu.columbia.cs.psl.vmvm.asm.SandboxPropogatingMV.visitVarInsn(SandboxPropogatingMV.java:64)
	at org.objectweb.asm.commons.InstructionAdapter.load(Unknown Source)
	at org.objectweb.asm.commons.InstructionAdapter.visitVarInsn(Unknown Source)
	at org.objectweb.asm.ClassReader.accept(Unknown Source)
	at org.objectweb.asm.ClassReader.accept(Unknown Source)
	at edu.columbia.cs.psl.vmvm.Instrumenter.instrumentClass(Instrumenter.java:60)
	at edu.columbia.cs.psl.vmvm.Instrumenter.processClass(Instrumenter.java:165)
	at edu.columbia.cs.psl.vmvm.Instrumenter.processDirectory(Instrumenter.java:192)
	at edu.columbia.cs.psl.vmvm.Instrumenter.processDirectory(Instrumenter.java:189)
	at edu.columbia.cs.psl.vmvm.Instrumenter.processDirectory(Instrumenter.java:189)
	at edu.columbia.cs.psl.vmvm.Instrumenter.processDirectory(Instrumenter.java:189)
	at edu.columbia.cs.psl.vmvm.Instrumenter.processDirectory(Instrumenter.java:189)
	at edu.columbia.cs.psl.vmvm.Instrumenter.processDirectory(Instrumenter.java:189)
	at edu.columbia.cs.psl.vmvm.Instrumenter.processDirectory(Instrumenter.java:189)
	at edu.columbia.cs.psl.vmvm.Instrumenter.processDirectory(Instrumenter.java:189)
	at edu.columbia.cs.psl.vmvm.Instrumenter._main(Instrumenter.java:118)
	at edu.columbia.cs.psl.vmvm.Instrumenter.main(Instrumenter.java:81)
[vmvm - main (2012-09-05 16:04:53,028)] ERROR edu.columbia.cs.psl.vmvm.Instrumenter.instrumentClass(75) | Exception processing class: /Users/jon/Documents/PSL/Projects/in-vivo/vmvm/instrumented-test/bin/edu/columbia/cs/psl/vmvm/test/SimpleClass.class
java.lang.NullPointerException
	at org.objectweb.asm.commons.AdviceAdapter.pushValue(Unknown Source)
	at org.objectweb.asm.commons.AdviceAdapter.visitVarInsn(Unknown Source)
	at org.objectweb.asm.commons.InstructionAdapter.load(Unknown Source)
	at org.objectweb.asm.commons.InstructionAdapter.visitVarInsn(Unknown Source)
	at edu.columbia.cs.psl.vmvm.asm.SandboxPropogatingMV.visitVarInsn(SandboxPropogatingMV.java:64)
	at org.objectweb.asm.commons.InstructionAdapter.load(Unknown Source)
	at org.objectweb.asm.commons.InstructionAdapter.visitVarInsn(Unknown Source)
	at org.objectweb.asm.ClassReader.accept(Unknown Source)
	at org.objectweb.asm.ClassReader.accept(Unknown Source)
	at edu.columbia.cs.psl.vmvm.Instrumenter.instrumentClass(Instrumenter.java:60)
	at edu.columbia.cs.psl.vmvm.Instrumenter.processClass(Instrumenter.java:165)
	at edu.columbia.cs.psl.vmvm.Instrumenter.processDirectory(Instrumenter.java:192)
	at edu.columbia.cs.psl.vmvm.Instrumenter.processDirectory(Instrumenter.java:189)
	at edu.columbia.cs.psl.vmvm.Instrumenter.processDirectory(Instrumenter.java:189)
	at edu.columbia.cs.psl.vmvm.Instrumenter.processDirectory(Instrumenter.java:189)
	at edu.columbia.cs.psl.vmvm.Instrumenter.processDirectory(Instrumenter.java:189)
	at edu.columbia.cs.psl.vmvm.Instrumenter.processDirectory(Instrumenter.java:189)
	at edu.columbia.cs.psl.vmvm.Instrumenter.processDirectory(Instrumenter.java:189)
	at edu.columbia.cs.psl.vmvm.Instrumenter.processDirectory(Instrumenter.java:189)
	at edu.columbia.cs.psl.vmvm.Instrumenter._main(Instrumenter.java:118)
	at edu.columbia.cs.psl.vmvm.Instrumenter.main(Instrumenter.java:81)
[vmvm - main (2012-09-05 16:05:43,027)] ERROR edu.columbia.cs.psl.vmvm.Instrumenter.instrumentClass(75) | Exception processing class: /Users/jon/Documents/PSL/Projects/in-vivo/vmvm/instrumented-test/bin/edu/columbia/cs/psl/vmvm/test/SimpleClass.class
java.lang.NullPointerException
	at org.objectweb.asm.commons.AdviceAdapter.pushValue(Unknown Source)
	at org.objectweb.asm.commons.AdviceAdapter.visitVarInsn(Unknown Source)
	at org.objectweb.asm.commons.InstructionAdapter.load(Unknown Source)
	at org.objectweb.asm.commons.InstructionAdapter.visitVarInsn(Unknown Source)
	at edu.columbia.cs.psl.vmvm.asm.SandboxPropogatingMV.visitVarInsn(SandboxPropogatingMV.java:64)
	at org.objectweb.asm.commons.InstructionAdapter.load(Unknown Source)
	at org.objectweb.asm.commons.InstructionAdapter.visitVarInsn(Unknown Source)
	at org.objectweb.asm.ClassReader.accept(Unknown Source)
	at org.objectweb.asm.ClassReader.accept(Unknown Source)
	at edu.columbia.cs.psl.vmvm.Instrumenter.instrumentClass(Instrumenter.java:60)
	at edu.columbia.cs.psl.vmvm.Instrumenter.processClass(Instrumenter.java:165)
	at edu.columbia.cs.psl.vmvm.Instrumenter.processDirectory(Instrumenter.java:192)
	at edu.columbia.cs.psl.vmvm.Instrumenter.processDirectory(Instrumenter.java:189)
	at edu.columbia.cs.psl.vmvm.Instrumenter.processDirectory(Instrumenter.java:189)
	at edu.columbia.cs.psl.vmvm.Instrumenter.processDirectory(Instrumenter.java:189)
	at edu.columbia.cs.psl.vmvm.Instrumenter.processDirectory(Instrumenter.java:189)
	at edu.columbia.cs.psl.vmvm.Instrumenter.processDirectory(Instrumenter.java:189)
	at edu.columbia.cs.psl.vmvm.Instrumenter.processDirectory(Instrumenter.java:189)
	at edu.columbia.cs.psl.vmvm.Instrumenter.processDirectory(Instrumenter.java:189)
	at edu.columbia.cs.psl.vmvm.Instrumenter._main(Instrumenter.java:118)
	at edu.columbia.cs.psl.vmvm.Instrumenter.main(Instrumenter.java:81)
[vmvm - main (2012-09-05 16:08:45,089)] ERROR edu.columbia.cs.psl.vmvm.Instrumenter.instrumentClass(75) | Exception processing class: /Users/jon/Documents/PSL/Projects/in-vivo/vmvm/instrumented-test/bin/edu/columbia/cs/psl/vmvm/test/SimpleClass.class
java.lang.NullPointerException
	at org.objectweb.asm.commons.AdviceAdapter.pushValue(Unknown Source)
	at org.objectweb.asm.commons.AdviceAdapter.visitVarInsn(Unknown Source)
	at org.objectweb.asm.commons.InstructionAdapter.load(Unknown Source)
	at org.objectweb.asm.commons.InstructionAdapter.visitVarInsn(Unknown Source)
	at edu.columbia.cs.psl.vmvm.asm.SandboxPropogatingMV.visitVarInsn(SandboxPropogatingMV.java:59)
	at org.objectweb.asm.ClassReader.accept(Unknown Source)
	at org.objectweb.asm.ClassReader.accept(Unknown Source)
	at edu.columbia.cs.psl.vmvm.Instrumenter.instrumentClass(Instrumenter.java:60)
	at edu.columbia.cs.psl.vmvm.Instrumenter.processClass(Instrumenter.java:165)
	at edu.columbia.cs.psl.vmvm.Instrumenter.processDirectory(Instrumenter.java:192)
	at edu.columbia.cs.psl.vmvm.Instrumenter.processDirectory(Instrumenter.java:189)
	at edu.columbia.cs.psl.vmvm.Instrumenter.processDirectory(Instrumenter.java:189)
	at edu.columbia.cs.psl.vmvm.Instrumenter.processDirectory(Instrumenter.java:189)
	at edu.columbia.cs.psl.vmvm.Instrumenter.processDirectory(Instrumenter.java:189)
	at edu.columbia.cs.psl.vmvm.Instrumenter.processDirectory(Instrumenter.java:189)
	at edu.columbia.cs.psl.vmvm.Instrumenter.processDirectory(Instrumenter.java:189)
	at edu.columbia.cs.psl.vmvm.Instrumenter.processDirectory(Instrumenter.java:189)
	at edu.columbia.cs.psl.vmvm.Instrumenter._main(Instrumenter.java:118)
	at edu.columbia.cs.psl.vmvm.Instrumenter.main(Instrumenter.java:81)
[vmvm - main (2012-09-05 16:11:39,589)] ERROR edu.columbia.cs.psl.vmvm.Instrumenter.instrumentClass(75) | Exception processing class: /Users/jon/Documents/PSL/Projects/in-vivo/vmvm/instrumented-test/bin/edu/columbia/cs/psl/vmvm/test/SimpleClass.class
java.lang.NullPointerException
	at org.objectweb.asm.commons.AdviceAdapter.pushValue(Unknown Source)
	at org.objectweb.asm.commons.AdviceAdapter.visitVarInsn(Unknown Source)
	at org.objectweb.asm.commons.InstructionAdapter.load(Unknown Source)
	at org.objectweb.asm.commons.InstructionAdapter.visitVarInsn(Unknown Source)
	at edu.columbia.cs.psl.vmvm.asm.SandboxPropogatingMV.visitVarInsn(SandboxPropogatingMV.java:59)
	at org.objectweb.asm.ClassReader.accept(Unknown Source)
	at org.objectweb.asm.ClassReader.accept(Unknown Source)
	at edu.columbia.cs.psl.vmvm.Instrumenter.instrumentClass(Instrumenter.java:60)
	at edu.columbia.cs.psl.vmvm.Instrumenter.processClass(Instrumenter.java:165)
	at edu.columbia.cs.psl.vmvm.Instrumenter.processDirectory(Instrumenter.java:192)
	at edu.columbia.cs.psl.vmvm.Instrumenter.processDirectory(Instrumenter.java:189)
	at edu.columbia.cs.psl.vmvm.Instrumenter.processDirectory(Instrumenter.java:189)
	at edu.columbia.cs.psl.vmvm.Instrumenter.processDirectory(Instrumenter.java:189)
	at edu.columbia.cs.psl.vmvm.Instrumenter.processDirectory(Instrumenter.java:189)
	at edu.columbia.cs.psl.vmvm.Instrumenter.processDirectory(Instrumenter.java:189)
	at edu.columbia.cs.psl.vmvm.Instrumenter.processDirectory(Instrumenter.java:189)
	at edu.columbia.cs.psl.vmvm.Instrumenter.processDirectory(Instrumenter.java:189)
	at edu.columbia.cs.psl.vmvm.Instrumenter._main(Instrumenter.java:118)
	at edu.columbia.cs.psl.vmvm.Instrumenter.main(Instrumenter.java:81)
[vmvm - main (2012-09-05 16:12:00,801)] ERROR edu.columbia.cs.psl.vmvm.Instrumenter.instrumentClass(75) | Exception processing class: /Users/jon/Documents/PSL/Projects/in-vivo/vmvm/instrumented-test/bin/edu/columbia/cs/psl/vmvm/test/SimpleClass.class
java.lang.NullPointerException
	at org.objectweb.asm.commons.AdviceAdapter.pushValue(Unknown Source)
	at org.objectweb.asm.commons.AdviceAdapter.visitVarInsn(Unknown Source)
	at org.objectweb.asm.commons.InstructionAdapter.load(Unknown Source)
	at org.objectweb.asm.commons.InstructionAdapter.visitVarInsn(Unknown Source)
	at edu.columbia.cs.psl.vmvm.asm.SandboxPropogatingMV.visitVarInsn(SandboxPropogatingMV.java:59)
	at org.objectweb.asm.ClassReader.accept(Unknown Source)
	at org.objectweb.asm.ClassReader.accept(Unknown Source)
	at edu.columbia.cs.psl.vmvm.Instrumenter.instrumentClass(Instrumenter.java:60)
	at edu.columbia.cs.psl.vmvm.Instrumenter.processClass(Instrumenter.java:165)
	at edu.columbia.cs.psl.vmvm.Instrumenter.processDirectory(Instrumenter.java:192)
	at edu.columbia.cs.psl.vmvm.Instrumenter.processDirectory(Instrumenter.java:189)
	at edu.columbia.cs.psl.vmvm.Instrumenter.processDirectory(Instrumenter.java:189)
	at edu.columbia.cs.psl.vmvm.Instrumenter.processDirectory(Instrumenter.java:189)
	at edu.columbia.cs.psl.vmvm.Instrumenter.processDirectory(Instrumenter.java:189)
	at edu.columbia.cs.psl.vmvm.Instrumenter.processDirectory(Instrumenter.java:189)
	at edu.columbia.cs.psl.vmvm.Instrumenter.processDirectory(Instrumenter.java:189)
	at edu.columbia.cs.psl.vmvm.Instrumenter.processDirectory(Instrumenter.java:189)
	at edu.columbia.cs.psl.vmvm.Instrumenter._main(Instrumenter.java:118)
	at edu.columbia.cs.psl.vmvm.Instrumenter.main(Instrumenter.java:81)
[vmvm - main (2012-09-05 16:13:17,432)] ERROR edu.columbia.cs.psl.vmvm.Instrumenter.instrumentClass(75) | Exception processing class: /Users/jon/Documents/PSL/Projects/in-vivo/vmvm/instrumented-test/bin/edu/columbia/cs/psl/vmvm/test/SimpleClass.class
java.lang.NullPointerException
	at org.objectweb.asm.commons.AdviceAdapter.pushValue(Unknown Source)
	at org.objectweb.asm.commons.AdviceAdapter.visitVarInsn(Unknown Source)
	at org.objectweb.asm.commons.LocalVariablesSorter.visitVarInsn(Unknown Source)
	at org.objectweb.asm.commons.AdviceAdapter.visitVarInsn(Unknown Source)
	at edu.columbia.cs.psl.vmvm.asm.SandboxPropogatingMV.visitVarInsn(SandboxPropogatingMV.java:59)
	at org.objectweb.asm.ClassReader.accept(Unknown Source)
	at org.objectweb.asm.ClassReader.accept(Unknown Source)
	at edu.columbia.cs.psl.vmvm.Instrumenter.instrumentClass(Instrumenter.java:60)
	at edu.columbia.cs.psl.vmvm.Instrumenter.processClass(Instrumenter.java:165)
	at edu.columbia.cs.psl.vmvm.Instrumenter.processDirectory(Instrumenter.java:192)
	at edu.columbia.cs.psl.vmvm.Instrumenter.processDirectory(Instrumenter.java:189)
	at edu.columbia.cs.psl.vmvm.Instrumenter.processDirectory(Instrumenter.java:189)
	at edu.columbia.cs.psl.vmvm.Instrumenter.processDirectory(Instrumenter.java:189)
	at edu.columbia.cs.psl.vmvm.Instrumenter.processDirectory(Instrumenter.java:189)
	at edu.columbia.cs.psl.vmvm.Instrumenter.processDirectory(Instrumenter.java:189)
	at edu.columbia.cs.psl.vmvm.Instrumenter.processDirectory(Instrumenter.java:189)
	at edu.columbia.cs.psl.vmvm.Instrumenter.processDirectory(Instrumenter.java:189)
	at edu.columbia.cs.psl.vmvm.Instrumenter._main(Instrumenter.java:118)
	at edu.columbia.cs.psl.vmvm.Instrumenter.main(Instrumenter.java:81)
[vmvm - main (2012-09-05 16:13:37,467)] ERROR edu.columbia.cs.psl.vmvm.Instrumenter.instrumentClass(75) | Exception processing class: /Users/jon/Documents/PSL/Projects/in-vivo/vmvm/instrumented-test/bin/edu/columbia/cs/psl/vmvm/test/SimpleClass.class
java.lang.NullPointerException
	at org.objectweb.asm.commons.AdviceAdapter.pushValue(Unknown Source)
	at org.objectweb.asm.commons.AdviceAdapter.visitVarInsn(Unknown Source)
	at org.objectweb.asm.commons.InstructionAdapter.load(Unknown Source)
	at org.objectweb.asm.commons.InstructionAdapter.visitVarInsn(Unknown Source)
	at edu.columbia.cs.psl.vmvm.asm.SandboxPropogatingMV.visitVarInsn(SandboxPropogatingMV.java:59)
	at org.objectweb.asm.ClassReader.accept(Unknown Source)
	at org.objectweb.asm.ClassReader.accept(Unknown Source)
	at edu.columbia.cs.psl.vmvm.Instrumenter.instrumentClass(Instrumenter.java:60)
	at edu.columbia.cs.psl.vmvm.Instrumenter.processClass(Instrumenter.java:165)
	at edu.columbia.cs.psl.vmvm.Instrumenter.processDirectory(Instrumenter.java:192)
	at edu.columbia.cs.psl.vmvm.Instrumenter.processDirectory(Instrumenter.java:189)
	at edu.columbia.cs.psl.vmvm.Instrumenter.processDirectory(Instrumenter.java:189)
	at edu.columbia.cs.psl.vmvm.Instrumenter.processDirectory(Instrumenter.java:189)
	at edu.columbia.cs.psl.vmvm.Instrumenter.processDirectory(Instrumenter.java:189)
	at edu.columbia.cs.psl.vmvm.Instrumenter.processDirectory(Instrumenter.java:189)
	at edu.columbia.cs.psl.vmvm.Instrumenter.processDirectory(Instrumenter.java:189)
	at edu.columbia.cs.psl.vmvm.Instrumenter.processDirectory(Instrumenter.java:189)
	at edu.columbia.cs.psl.vmvm.Instrumenter._main(Instrumenter.java:118)
	at edu.columbia.cs.psl.vmvm.Instrumenter.main(Instrumenter.java:81)
[vmvm - main (2012-09-05 16:21:01,798)] ERROR edu.columbia.cs.psl.vmvm.Instrumenter.instrumentClass(75) | Exception processing class: /Users/jon/Documents/PSL/Projects/in-vivo/vmvm/instrumented-test/bin/edu/columbia/cs/psl/vmvm/test/SimpleClass.class
java.lang.ArrayIndexOutOfBoundsException: -1
	at org.objectweb.asm.Frame.a(Unknown Source)
	at org.objectweb.asm.MethodWriter.visitMaxs(Unknown Source)
	at org.objectweb.asm.commons.LocalVariablesSorter.visitMaxs(Unknown Source)
	at org.objectweb.asm.commons.LocalVariablesSorter.visitMaxs(Unknown Source)
	at org.objectweb.asm.MethodVisitor.visitMaxs(Unknown Source)
	at org.objectweb.asm.ClassReader.accept(Unknown Source)
	at org.objectweb.asm.ClassReader.accept(Unknown Source)
	at edu.columbia.cs.psl.vmvm.Instrumenter.instrumentClass(Instrumenter.java:60)
	at edu.columbia.cs.psl.vmvm.Instrumenter.processClass(Instrumenter.java:165)
	at edu.columbia.cs.psl.vmvm.Instrumenter.processDirectory(Instrumenter.java:192)
	at edu.columbia.cs.psl.vmvm.Instrumenter.processDirectory(Instrumenter.java:189)
	at edu.columbia.cs.psl.vmvm.Instrumenter.processDirectory(Instrumenter.java:189)
	at edu.columbia.cs.psl.vmvm.Instrumenter.processDirectory(Instrumenter.java:189)
	at edu.columbia.cs.psl.vmvm.Instrumenter.processDirectory(Instrumenter.java:189)
	at edu.columbia.cs.psl.vmvm.Instrumenter.processDirectory(Instrumenter.java:189)
	at edu.columbia.cs.psl.vmvm.Instrumenter.processDirectory(Instrumenter.java:189)
	at edu.columbia.cs.psl.vmvm.Instrumenter.processDirectory(Instrumenter.java:189)
	at edu.columbia.cs.psl.vmvm.Instrumenter._main(Instrumenter.java:118)
	at edu.columbia.cs.psl.vmvm.Instrumenter.main(Instrumenter.java:81)
[vmvm - main (2012-09-05 16:21:25,962)] ERROR edu.columbia.cs.psl.vmvm.Instrumenter.instrumentClass(75) | Exception processing class: /Users/jon/Documents/PSL/Projects/in-vivo/vmvm/instrumented-test/bin/edu/columbia/cs/psl/vmvm/test/SimpleClass.class
java.lang.ArrayIndexOutOfBoundsException: 0
	at org.objectweb.asm.Frame.a(Unknown Source)
	at org.objectweb.asm.Frame.a(Unknown Source)
	at org.objectweb.asm.MethodWriter.visitMaxs(Unknown Source)
	at org.objectweb.asm.commons.LocalVariablesSorter.visitMaxs(Unknown Source)
	at org.objectweb.asm.commons.LocalVariablesSorter.visitMaxs(Unknown Source)
	at org.objectweb.asm.MethodVisitor.visitMaxs(Unknown Source)
	at org.objectweb.asm.ClassReader.accept(Unknown Source)
	at org.objectweb.asm.ClassReader.accept(Unknown Source)
	at edu.columbia.cs.psl.vmvm.Instrumenter.instrumentClass(Instrumenter.java:60)
	at edu.columbia.cs.psl.vmvm.Instrumenter.processClass(Instrumenter.java:165)
	at edu.columbia.cs.psl.vmvm.Instrumenter.processDirectory(Instrumenter.java:192)
	at edu.columbia.cs.psl.vmvm.Instrumenter.processDirectory(Instrumenter.java:189)
	at edu.columbia.cs.psl.vmvm.Instrumenter.processDirectory(Instrumenter.java:189)
	at edu.columbia.cs.psl.vmvm.Instrumenter.processDirectory(Instrumenter.java:189)
	at edu.columbia.cs.psl.vmvm.Instrumenter.processDirectory(Instrumenter.java:189)
	at edu.columbia.cs.psl.vmvm.Instrumenter.processDirectory(Instrumenter.java:189)
	at edu.columbia.cs.psl.vmvm.Instrumenter.processDirectory(Instrumenter.java:189)
	at edu.columbia.cs.psl.vmvm.Instrumenter.processDirectory(Instrumenter.java:189)
	at edu.columbia.cs.psl.vmvm.Instrumenter._main(Instrumenter.java:118)
	at edu.columbia.cs.psl.vmvm.Instrumenter.main(Instrumenter.java:81)
